text,label
initially room area currently renovated drilling pretty intrusive walk shower 21 weeks pregnant posed additional problem cleanliness room extent experience deeply disappointed husband immediately sought assistance front desk staff quick remedy unfortunate room placing higher floor away disturbance room sensational spotlessly clean entirely different feel heavens walk shower room change transformed opinion impressed nimble proactive approach front house lovely night super location ensued,1
due location night time street noise expensive great central location,1
pciture star weak 4 star weak special rooms interiors breakfest small pension recommedn price clean,0
restaurant closed breakfast nice staff great location,0
long stay bed comfy breakfast delicious,1
negative comfortable bed great location fabulous service basics spot room 502 nice view,1
selection breakfast quality poor leathery scrambled eggs overcooked bacon sausages marmelade mornings apricot jam marmalade pots quality snacks priced bed comfortable,0
shuttle bus hoc small room stand bath shower dangerous soaked floor noisy thin walls staff,0
room closet bathrooms strange reception staff,0
low value money location,0
arriving reception advised due booking booking organised room adjacent satisfactory standard pictures norfolk towers indicate dissapointed messed applicable,0
missed workout room couple mornings water quickly fixed room nice great convenient work,1
staff friendly especially male staff members abrupt unhelpful time london honest stay spoilt trip things list focus customer service room service handcut chips 24 7 menu,0
room small mini bar refill asked room free mini bar location free wifi,1
negative customer service impeccable long time received service british staff wonderful run early greeted return doorman proffering bottle water fresh towel,1
front bedrooms noisy moved staff helpful sorting issues professional manner,1
small room uncomfortable bed breakfast cold 40th wedding anniversary disappointing positive,0
city center easy city center metro staff nice rooms clean check easy location great nice bike rental service,1
room size small dated decor privacy toilet separated glass bed size small queuing atleast 20 30 mins breakfast location great close attractions g london eye,0
stayed 2 years ago standard dropped water cold shower 9 clock morning soap dispenser empty top 2 night stay nice atmosphere,0
negative rooms high quality value central london bar atrium real unique feature,1
